step,loss,dom,bl,bc,w_dom,w_bl,w_bc,elapsed_seconds,current_steps_per_second,average_steps_per_second,projected_total_seconds,remaining_seconds
29000.0,0.292090505361557,0.09441456198692322,0.09554843604564667,0.11968881636857986,2.149547815322876,0.5239256620407104,0.3265266716480255,1715.7355054590153,17.25675103385987,16.90237213587391,29581.646645845092,27865.911140386077
30000.0,0.24559850990772247,0.07307751476764679,0.12273142486810684,0.09554637223482132,2.202601671218872,0.3108086585998535,0.4865895211696625,1773.9887738339603,17.16641877608543,16.91104275432574,29566.47956389934,27792.490790065378
31000.0,0.4778052270412445,0.11527343839406967,0.15809756517410278,0.31232571601867676,1.5143990516662598,1.0423266887664795,0.4432741403579712,1832.2800517090363,17.155225214707052,16.918811057886668,29552.904059823166,27720.62400811413
32000.0,0.37515032291412354,0.08102686703205109,0.13873867690563202,0.2645663321018219,2.1025402545928955,0.2594786584377289,0.6379812359809875,1890.120266541955,17.28900908975995,16.930139614102536,29533.129164718048,27643.008898176093
33000.0,0.3650783896446228,0.058924999088048935,0.308289110660553,0.2232140302658081,2.0260589122772217,0.25,0.7554210424423218,1949.0786738749593,16.9611094538541,16.931076432329316,29531.495058711505,27582.416384836546
34000.0,0.35993385314941406,0.07270916551351547,0.07704221457242966,0.17840811610221863,1.5804697275161743,0.25,1.2654058933258057,2007.561610499979,17.09900455942886,16.935968401752994,29522.96486029381,27515.40324979383
35000.0,0.3404811918735504,0.19897383451461792,0.05670258030295372,0.0788852721452713,1.1163438558578491,1.3629883527755737,0.5206677913665771,2066.0475445420016,17.098128231678626,16.94055884263726,29514.964922028594,27448.917377486592
36000.0,0.31424203515052795,0.08317050337791443,0.32504764199256897,0.08484990894794464,1.970463514328003,0.25,0.8143282532691956,2124.6465361249866,17.065140081529368,16.943994865921656,29508.97966840259,27384.333132277603
37000.0,0.32987433671951294,0.061219703406095505,0.11651825904846191,0.18770185112953186,1.8082549571990967,0.25,1.0124776363372803,2183.243310000049,17.065785944669226,16.947263656105818,29503.287972973638,27320.04466297359
38000.0,0.24484264850616455,0.05735242739319801,0.2496078610420227,0.07669338583946228,2.2203869819641113,0.33373090624809265,0.44588226079940796,2241.7243734999793,17.09955223371052,16.951236489734473,29496.373335526045,27254.648962026065
39000.0,0.35189029574394226,0.049689460545778275,0.09670388698577881,0.27425265312194824,1.9545843601226807,0.25,0.8408016562461853,2301.9318253749516,16.609239701368107,16.942291500595356,29511.94647916605,27210.0146537911
40000.0,0.6690783500671387,0.183104008436203,0.16304820775985718,0.34931305050849915,0.2544047236442566,1.8069779872894287,0.9386175274848938,2360.139449542039,17.179880029623902,16.948151096648797,29501.743119275492,27141.603669733453
41000.0,0.23996759951114655,0.05318011716008186,0.10249891132116318,0.1606692224740982,2.1160876750946045,0.25070688128471375,0.6332054138183594,2418.0445469169645,17.26963679078501,16.955849739110676,29488.34813313371,27070.303586216745
42000.0,0.4278976023197174,0.1466139554977417,0.15332907438278198,0.10425431281328201,0.6898249387741089,1.7506742477416992,0.5595009326934814,2477.1409429169726,16.92150567015733,16.95503040313186,29489.773129963964,27012.63218704699
43000.0,0.3814193606376648,0.10633338242769241,0.11544903367757797,0.2116403877735138,1.8199868202209473,0.6429315209388733,0.5370817184448242,2535.3776299590245,17.17130645288791,16.959998184055504,29481.135232081677,26945.757602122652
44000.0,0.19874845445156097,0.07318217307329178,0.06736687570810318,0.0336698554456234,2.0918195247650146,0.4477027952671051,0.4604776203632355,2596.5679891669424,16.342443694473385,16.94544498105614,29506.454422351617,26909.886433184674
45000.0,0.25359177589416504,0.04312405735254288,0.16969500482082367,0.24654918909072876,2.225914716720581,0.43262168765068054,0.3414635956287384,2654.8491297919536,17.158209144088936,16.950115731633463,29498.323664355037,26843.474534563084
46000.0,0.23168957233428955,0.04480155557394028,0.19481390714645386,0.1344628483057022,2.08951473236084,0.259310245513916,0.6511748433113098,2712.998740250012,17.19701975856351,16.95540779932723,29489.116741847956,26776.118001597944
47000.0,0.16607438027858734,0.0610969141125679,0.056182991713285446,0.03704345226287842,2.059690237045288,0.25,0.7069512605667114,2770.943886791938,17.257700768371553,16.961729259127754,29478.126455233385,26707.182568441447
48000.0,0.2875153124332428,0.045702286064624786,0.0915265902876854,0.14198695123195648,1.469264268875122,0.25,1.3908666372299194,2828.787917959038,17.28786842520007,16.9683982653008,29466.540812073312,26637.752894114274
49000.0,0.20544911921024323,0.05910763889551163,0.09389542788267136,0.04971685633063316,1.596295714378357,0.9350253343582153,0.4686790406703949,2886.8291241249535,17.229138849069077,16.973640590817002,29457.44004209136,26570.610917966405
50000.0,0.10658731311559677,0.03147564083337784,0.05161059647798538,0.027257148176431656,2.0641326904296875,0.6614397168159485,0.2744276523590088,2945.0416742089437,17.17842627675957,16.977688444232392,29450.416742089437,26505.375067880494
51000.0,0.2760377526283264,0.03930816799402237,0.20972439646720886,0.17747503519058228,1.9684648513793945,0.25,0.8239464163780212,3003.160737875034,17.20605833819465,16.982108002679336,29442.75233210818,26439.591594233145
52000.0,0.16404515504837036,0.04107994958758354,0.25080379843711853,0.02934274449944496,1.4390844106674194,0.25,1.4390844106674194,3060.9212166250218,17.312875890943225,16.988349689488352,29431.934775240596,26371.013558615574
53000.0,0.2054992914199829,0.045653920620679855,0.0978127047419548,0.06512127071619034,1.6855568885803223,1.1477720737457275,0.25,3120.123718042043,16.891178177692517,16.986505917547028,29435.129415490974,26315.00569744893
54000.0,0.15947824716567993,0.03760280832648277,0.06761316955089569,0.11870919913053513,2.202148199081421,0.3530821204185486,0.4447700083255768,3178.815922833979,17.038037735079143,16.98745737748095,29433.48076698129,26254.66484414731
55000.0,0.1497831642627716,0.05035208538174629,0.05319761112332344,0.04564236104488373,1.845521330833435,0.5511648058891296,0.6033139228820801,3236.7637506669853,17.256902241129666,16.99228125273783,29425.125006063507,26188.36125539652
56000.0,0.30318960547447205,0.04951799288392067,0.19560691714286804,0.19457179307937622,1.9853671789169312,0.25,0.8016397356987,3297.386935916962,16.49533913265276,16.983144862380883,29440.954784972877,26143.567849055915
57000.0,0.15016567707061768,0.0604386143386364,0.11751404404640198,0.023649711161851883,1.4364320039749146,0.25,1.4364320039749146,3357.4680141670397,16.64417532318021,16.977079084442515,29451.473808482806,26094.005794315766
58000.0,0.164686381816864,0.07474207133054733,0.11242042481899261,0.020581195130944252,1.4328221082687378,0.25,1.4328221082687378,3416.0808448749594,17.06111081689968,16.978520893911398,29448.972800646203,26032.891955771243
59000.0,0.11591065675020218,0.017295578494668007,0.13322752714157104,0.05788099020719528,1.9514834880828857,0.25,0.8440031409263611,3474.338159292005,17.16522654719918,16.981651553463905,29443.5437228136,25969.205563521595
60000.0,0.1682490110397339,0.05827078968286514,0.10623767971992493,0.04041598364710808,1.4357504844665527,0.25,1.4357504844665527,3532.6491925000446,17.149413155349915,16.984420679919875,29438.743270833704,25906.09407833366
61000.0,0.24395133554935455,0.05122411623597145,0.11709664762020111,0.2329770177602768,2.2190654277801514,0.44578880071640015,0.33514589071273804,3593.1657321669627,16.524408128818685,16.976673091895538,29452.178132516085,25859.012400349122
62000.0,0.12437465786933899,0.04203261062502861,0.09215331077575684,0.020388340577483177,2.069763422012329,0.2565474510192871,0.6736888885498047,3653.591717583942,16.549171570795814,16.96960273410066,29464.449335354373,25810.85761777043
63000.0,0.18781866133213043,0.10093220323324203,0.024420710280537605,0.018259750679135323,1.5422908067703247,0.8983087539672852,0.559400200843811,3712.21085087501,17.05927644877651,16.971018762350255,29461.990879960398,25749.78002908539
64000.0,0.13003358244895935,0.02672983892261982,0.05974829941987991,0.14001864194869995,2.0997986793518066,0.6510921120643616,0.25,3770.7096695839427,17.094362280640322,16.972932314638193,29458.66929362455,25687.959624040606
65000.0,0.16380831599235535,0.03798588737845421,0.05499900132417679,0.1657029688358307,2.1838266849517822,0.49129804968833923,0.3248754143714905,3830.0171569590457,16.861277458532097,16.97120334876219,29461.670438146502,25631.653281187457
66000.0,0.15197615325450897,0.07405747473239899,0.08612553775310516,0.016940904781222343,1.433484435081482,0.25,1.433484435081482,3888.2451494169654,17.173870466557485,16.974238368148306,29456.402647098224,25568.15749768126
67000.0,0.1580984741449356,0.03349504619836807,0.09432259947061539,0.11931852251291275,2.2283146381378174,0.3446703851222992,0.4270147383213043,3946.4772613749374,17.17265553963994,16.97716610602172,29451.32284608162,25504.845584706683
68000.0,0.138936847448349,0.04388195648789406,0.10983888059854507,0.030028892681002617,2.0324156284332275,0.25,0.7423102259635925,4004.3576452089474,17.277010513057604,16.981500161794806,29443.80621477167,25439.448569562723
69000.0,0.11246519535779953,0.0187324620783329,0.03745235502719879,0.06494230777025223,0.5436057448387146,2.0822806358337402,0.37411364912986755,4062.375328999944,17.236124137640644,16.985136628669437,29437.502384057563,25375.12705505762
70000.0,0.07445845752954483,0.0257867444306612,0.04083124175667763,0.015999384224414825,2.039870023727417,0.25,0.7280933856964111,4120.518694209051,17.1988669111874,16.98815251059958,29432.276387207512,25311.75769299846
71000.0,0.14327797293663025,0.013182551600039005,0.09347148984670639,0.0702403336763382,1.437376618385315,0.25,1.437376618385315,4178.607765124994,17.214942229787702,16.99130523629709,29426.815247359114,25248.20748223412
72000.0,0.1221279427409172,0.029930485412478447,0.09284063428640366,0.04277019575238228,1.7285499572753906,0.25,1.1031383275985718,4239.0514724169625,16.544319413923198,16.984931763272044,29437.85744734002,25198.805974923056
73000.0,0.16237200796604156,0.06280456483364105,0.21395732462406158,0.013116256333887577,1.4341609477996826,0.25,1.4341609477996826,4296.8436873339815,17.303368653301327,16.98921471478837,29430.43621461631,25133.59252728233
74000.0,0.1276923418045044,0.01145807933062315,0.09558354318141937,0.1276988387107849,2.1257212162017822,0.25871530175209045,0.6155634522438049,4354.383941167034,17.379137792846727,16.994367285896015,29421.51311599347,25067.129174826438
75000.0,0.07839454710483551,0.03008025884628296,0.01694410853087902,0.019216399639844894,2.0540859699249268,0.6909137964248657,0.25500011444091797,4414.413628875045,16.658424159460537,16.989798941680224,29429.4241925003,25015.010563625256
76000.0,0.10030031949281693,0.013983380049467087,0.201665997505188,0.028066297993063927,2.0069897174835205,0.25,0.7774207592010498,4473.124699041946,17.03256297589624,16.990360232138773,29428.451967381225,24955.32726833928
77000.0,0.1028452217578888,0.032692134380340576,0.14947640895843506,0.01284210104495287,1.4379537105560303,0.25,1.4379537105560303,4530.972786500002,17.28665620492751,16.99414311854198,29421.901211038978,24890.928424538975
78000.0,0.09625617414712906,0.021116022020578384,0.07925853878259659,0.03264820575714111,1.4697707891464233,0.25,1.3907603025436401,4588.6405192499515,17.340719884654746,16.998498721523234,29414.362302884303,24825.72178363435
79000.0,0.07955966144800186,0.028569402173161507,0.059866879135370255,0.01635253056883812,1.4378931522369385,0.25,1.4378931522369385,4647.3519583749585,17.032455938796247,16.998927713584223,29413.61998971493,24766.268031339972
80000.0,0.06723864376544952,0.04208266735076904,0.0198826901614666,0.006831434089690447,1.0881925821304321,0.6424061059951782,1.2694013118743896,4706.632695709006,16.868885998583178,16.997289818883736,29416.454348181287,24709.82165247228
81000.0,0.04956173896789551,0.04581421986222267,0.04022357240319252,0.004522429779171944,0.6548351049423218,0.25,2.1017653942108154,4765.16286445898,17.08520616558862,16.998369689342496,29414.585583080127,24649.422718621146
82000.0,0.15124697983264923,0.03993898630142212,0.21944136917591095,0.02713949978351593,1.4369231462478638,0.25,1.4369231462478638,4823.53562654194,17.131277745240105,16.999978096727972,29411.80260086548,24588.266974323542
83000.0,0.1468087136745453,0.10870436578989029,0.12392871081829071,0.01106521300971508,0.8704444169998169,0.25,1.9164050817489624,4881.446476666955,17.26792125899099,17.003156829996072,29406.30407630696,24524.857599640003
84000.0,0.09831840544939041,0.03261607140302658,0.12907400727272034,0.013418951071798801,1.4347751140594482,0.25,1.4347751140594482,4939.540830875048,17.213376646171408,17.005629242894475,29402.028755208623,24462.487924333574
85000.0,0.04271290823817253,0.006053211633116007,0.061888255178928375,0.017824778333306313,2.2361905574798584,0.35317328572273254,0.4106360673904419,4997.436695375014,17.272390845819267,17.008719705977484,29396.686443382438,24399.249748007423
86000.0,0.1360911726951599,0.04600359871983528,0.15620344877243042,0.03127119317650795,0.7226493954658508,0.25,2.0400829315185547,5055.627580125001,17.18482206098818,17.010746665377127,29393.183605377915,24337.556025252914
87000.0,0.1300996094942093,0.22758714854717255,0.044311024248600006,0.006682391744107008,0.25,1.435534954071045,1.435534954071045,5113.698455250007,17.220336319150647,17.01312675382354,29389.071581896595,24275.373126646587
88000.0,0.05283822864294052,0.01322358101606369,0.023309851065278053,0.0220250952988863,1.7359533309936523,0.25,1.0921745300292969,5172.182147833984,17.098783538062193,17.01409530537373,29387.398567238546,24215.21641940456
89000.0,0.050168368965387344,0.006144706159830093,0.04204639792442322,0.03015829622745514,1.873165249824524,0.25,0.9332993626594543,5230.303844791953,17.20527879155272,17.01621982987112,29383.729465123335,24153.42562033138
90000.0,0.08374422788619995,0.0805869996547699,0.014739729464054108,0.004303026478737593,0.8206703662872314,0.7886737585067749,1.390655755996704,5293.149448666954,15.912011952164326,17.003109561296426,29406.385825927526,24113.23637726057
91000.0,0.07572710514068604,0.022730812430381775,0.04206853732466698,0.023942334577441216,1.82937753200531,0.25,0.9868181347846985,5355.759605166968,15.971849551275017,16.99105387631808,29427.25057784048,24071.490972673513
92000.0,0.15008971095085144,0.06440488249063492,0.05332192778587341,0.013277069665491581,1.4387356042861938,0.9164496064186096,0.6448146104812622,5416.3637450420065,16.50052293559367,16.98556528523667,29436.75948392395,24020.395738881944
93000.0,0.09733560681343079,0.05544700846076012,0.0391056165099144,0.005469849798828363,1.437355875968933,0.25,1.437355875968933,5475.182244291995,17.00145384107535,16.985735971976947,29436.463678989217,23961.281434697223
94000.0,0.08638155460357666,0.029478812590241432,0.03359179571270943,0.018433714285492897,2.20992112159729,0.4401361644268036,0.34994256496429443,5536.820348458947,16.223730653548596,16.97725302323794,29451.172066270996,23914.35171781205
95000.0,0.06723226606845856,0.008389665745198727,0.09503190219402313,0.02187393046915531,1.4365209341049194,0.25,1.4365209341049194,5596.734872916946,16.69044374542281,16.97418265419588,29456.499331141822,23859.764458224876
96000.0,0.11371584236621857,0.04982996731996536,0.1299268752336502,0.006622942630201578,1.4389714002609253,0.25,1.4389714002609253,5656.191651250003,16.8189402123058,16.972550776065777,29459.331516927097,23803.139865677094
97000.0,0.08709549158811569,0.03860105201601982,0.049948498606681824,0.013318920508027077,1.4369877576828003,0.25,1.4369877576828003,5715.84669604199,16.763041641942067,16.970364174946972,29463.127299185515,23747.280603143525
98000.0,0.17237979173660278,0.08103521913290024,0.04129386693239212,0.02214816026389599,1.6877671480178833,0.25,1.1417540311813354,5777.754617249942,16.1530217860319,16.961606453035106,29478.339883928278,23700.585266678336
99000.0,0.08800242096185684,0.09409844875335693,0.014686135575175285,0.00947028398513794,0.6349119544029236,1.1235246658325195,1.2415634393692017,5845.037006583996,14.86273020173302,16.937446228053634,29520.388922141392,23675.351915557396
100000.0,0.08588213473558426,0.019554533064365387,0.016641339287161827,0.0977257564663887,2.23518705368042,0.40165361762046814,0.36315953731536865,5909.672419167007,15.471395014547186,16.921411697147068,29548.362095835033,23638.689676668026
101000.0,0.05572974681854248,0.01265767216682434,0.05681416019797325,0.019236642867326736,1.894787073135376,0.25,0.9119372367858887,5967.604275792022,17.26165978889413,16.924714731791635,29542.595424712985,23574.991148920963
102000.0,0.09923352301120758,0.005915997549891472,0.3239184021949768,0.006760889198631048,1.4399371147155762,0.25,1.4399371147155762,6029.287944084033,16.211746604725086,16.91742058862571,29555.333059235458,23526.045115151424
103000.0,0.06083014979958534,0.011792764067649841,0.08075333386659622,0.01900605671107769,1.7973663806915283,0.25,1.0231423377990723,6087.761156667024,17.101848108323253,16.919192023031215,29552.238624597205,23464.47746793018
104000.0,0.14325912296772003,0.08899766951799393,0.029265146702528,0.00587217602878809,1.4329404830932617,0.25,1.4329404830932617,6145.532818375039,17.309524608347278,16.9228613813666,29545.830857572302,23400.298039197263
105000.0,0.07235952466726303,0.03499402850866318,0.06131448969244957,0.004631354473531246,1.4392517805099487,0.25,1.4392517805099487,6203.521138916956,17.244851905602985,16.925871234853478,29540.57685198551,23337.055713068552
106000.0,0.09080870449542999,0.03666594624519348,0.01437644474208355,0.014982583001255989,2.122898578643799,0.28150004148483276,0.5956013202667236,6261.49505287502,17.249137271003836,16.92886428958036,29535.354022995372,23273.858970120353
107000.0,0.1006368026137352,0.04996314272284508,0.07607652992010117,0.006991627160459757,1.4330260753631592,0.25,1.4330260753631592,6319.358594625024,17.282039255744692,16.93209815486806,29529.71305899544,23210.354464370415
108000.0,0.05249935761094093,0.017732158303260803,0.022392969578504562,0.012134685181081295,2.1995532512664795,0.3688104748725891,0.4316362142562866,6377.403923459002,17.227915149903247,16.934790597585753,29525.018164162047,23147.614240703046
109000.0,0.15044225752353668,0.059061694890260696,0.17764471471309662,0.014802975580096245,1.4354774951934814,0.25,1.4354774951934814,6435.301217417,17.271964398292194,16.93782409205554,29519.73035512385,23084.42913770685
110000.0,0.1084940955042839,0.057762980461120605,0.021252641454339027,0.007195726968348026,1.6442896127700806,0.25,1.139824628829956,6493.028235250036,17.32291113482245,16.94124775290833,29513.76470568198,23020.736470431944
111000.0,0.04840446636080742,0.01200739573687315,0.06483352184295654,0.01036726776510477,1.4389528036117554,0.25,1.4389528036117554,6551.025063666981,17.24232216304845,16.943913192398472,29509.121908409823,22958.096844742842
112000.0,0.027347013354301453,0.00994048360735178,0.03297947347164154,0.0033352829050272703,1.438873291015625,0.25,1.438873291015625,6609.245122959022,17.17621060782213,16.945959472881,29505.558584638493,22896.31346167947
113000.0,0.06530527770519257,0.02403615601360798,0.020605018362402916,0.007627755869179964,2.140209674835205,0.5628765821456909,0.2969137728214264,6667.038332374999,17.30307089890652,16.949055092615016,29500.169612278758,22833.13127990376
114000.0,0.05048263072967529,0.012308064848184586,0.07398106902837753,0.008249268867075443,1.890852928161621,0.27475646138191223,0.8343906402587891,6724.805632708943,17.310831460344332,16.952162817243767,29494.76154696905,22769.955914260107
115000.0,0.01471580658107996,0.004904802888631821,0.008853423409163952,0.0035545662976801395,1.8453110456466675,0.25,0.9710224866867065,6782.655372084002,17.286162579172167,16.955011524441602,29489.80596558262,22707.150593498616
116000.0,0.05658501386642456,0.01810954511165619,0.009933398105204105,0.03912192955613136,2.1931843757629395,0.5035108327865601,0.3033047616481781,6840.423164083972,17.31068412655491,16.958015201320375,29484.58260381022,22644.15943972625
117000.0,0.03191651776432991,0.006756647955626249,0.0523650236427784,0.0063466597348451614,1.4366800785064697,0.25,1.4366800785064697,6899.527524834033,16.91922537202909,16.957682910731545,29485.1603625386,22585.63283770457
118000.0,0.07043807208538055,0.00523984432220459,0.021655142307281494,0.11300534754991531,2.2278873920440674,0.31186091899871826,0.4602515995502472,6959.426345458953,16.694819523441026,16.95542048189006,29489.0946841481,22529.66833868915
119000.0,0.04905622825026512,0.010817679576575756,0.04263531416654587,0.02414574846625328,2.1027486324310303,0.25,0.6481696367263794,7017.636857958976,17.179027585431356,16.95727527779347,29485.869151088136,22468.23229312916
120000.0,0.02459019422531128,0.010295598767697811,0.019151758402585983,0.0028743036091327667,1.5808780193328857,0.25,1.2267906665802002,7076.161117709009,17.08693120205488,16.958347613041834,29484.00465712087,22407.84353941186
121000.0,0.05213676020503044,0.0066587976180016994,0.0687333270907402,0.01769001968204975,1.4355287551879883,0.25,1.4355287551879883,7134.627630791976,17.103807757116385,16.95953962303264,29481.932358644528,22347.304727852552
122000.0,0.058038629591464996,0.006412737537175417,0.16001519560813904,0.006124598905444145,1.4384899139404297,0.25,1.4384899139404297,7193.0897399589885,17.105096176794394,16.960722639433605,29479.875983438476,22286.786243479488
123000.0,0.011648096144199371,0.003265609499067068,0.006686732638627291,0.004382450133562088,2.1011765003204346,0.3677607476711273,0.5310627818107605,7251.03971212497,17.256263680951957,16.963084589693132,29475.77118749988,22224.73147537491
124000.0,0.05713503435254097,0.013940521515905857,0.09753701835870743,0.008822656236588955,1.4387613534927368,0.25,1.4387613534927368,7308.947921709041,17.268708654309147,16.965506024703657,29471.56420043968,22162.61627873064
125000.0,0.024663541465997696,0.0040970067493617535,0.016131561249494553,0.025293324142694473,2.241072416305542,0.40537482500076294,0.3535527288913727,7366.804938541958,17.283988265206634,16.96800730341315,29467.219754167832,22100.414815625874
126000.0,0.03793087974190712,0.015664882957935333,0.028070131316781044,0.00365626672282815,1.7305889129638672,0.25,1.0403714179992676,7424.645813624957,17.28881173677013,16.970506494569424,29462.880212797445,22038.23439917249
127000.0,0.071351557970047,0.030581943690776825,0.0631595253944397,0.00472696078941226,1.6304363012313843,0.25,1.2057995796203613,7482.261006125016,17.356533174803978,16.973478991983463,29457.72049655518,21975.459490430163
128000.0,0.08983957022428513,0.019399696961045265,0.08749879151582718,0.042702071368694305,2.1799018383026123,0.27971339225769043,0.5403847694396973,7539.849453791976,17.364593777264272,16.976466278862592,29452.536928874903,21912.687475082927
129000.0,0.024606861174106598,0.010229912586510181,0.025301191955804825,0.0024671610444784164,1.4398249387741089,0.25,1.4398249387741089,7597.305008749943,17.40475748135354,16.97970528383796,29446.918638565672,21849.61362981573
130000.0,0.06993947178125381,0.05674717202782631,0.029796091839671135,0.0033188301604241133,0.9958512783050537,0.25,1.8014492988586426,7654.523899624939,17.476745611596453,16.98342074630792,29440.476537018996,21785.952637394057
