Dp,Dn,log_likelihood,posterior_mass,sum_squared_standardized_error
0.80000000000000004,1.1000000000000001,-333.54044557590095,2.3350967183831369e-209,1023.1886025131104
0.80000000000000004,1.1375,-275.4675708819646,3.8818066647179591e-184,907.04285312523768
0.80000000000000004,1.1749999999999998,-222.03087072658644,6.256016852244218e-161,800.16945281448136
0.80000000000000004,1.2124999999999999,-173.07855944060702,1.1376707120645208e-139,702.26483024252252
0.80000000000000004,1.25,-128.46213051909132,2.7082294767105023e-120,613.03197239949111
0.80000000000000004,1.2875000000000001,-88.106833104953068,9.0942825512257209e-103,532.32137757121461
0.80000000000000004,1.325,-51.84632057571082,5.0875529894372712e-87,459.80035251273011
0.80000000000000004,1.3624999999999998,-19.565722019092107,5.3185686746235049e-73,395.23915539949269
0.80000000000000004,1.3999999999999999,8.8605279022090997,1.1780351616807558e-60,338.38665555689028
0.80000000000000004,1.4375,33.532337245088513,6.1092642363407562e-50,289.04303687113145
0.80000000000000004,1.4750000000000001,54.616245323135232,8.7622137783826121e-41,246.87522071503801
0.80000000000000004,1.5125,72.201982666069128,3.8019161377925291e-33,211.70374602917022
0.80000000000000004,1.55,86.426186319780172,5.7213127578294256e-27,183.25533872174813
0.80000000000000004,1.5874999999999999,97.381544929692723,3.2760270635685142e-22,161.34462150192303
0.80000000000000004,1.625,105.16972893495297,7.9015595659219996e-19,145.76825349140253
0.80000000000000004,1.6624999999999999,109.9070546792984,9.0179380623865402e-17,136.29360200271168
0.80000000000000004,1.7,111.66121353223626,5.2110922134808444e-16,132.78528429683595
0.80000000000000004,1.7375,110.49900899067647,1.6300080119913794e-16,135.10969337995553
0.80000000000000004,1.7749999999999999,106.45460248780469,2.8557902881289008e-18,143.19850638569909
0.80000000000000004,1.8125,99.576891679635082,2.9428929203522276e-21,156.95392800203831
0.80000000000000004,1.8499999999999999,89.878438338585084,1.8062992067407228e-25,176.35083468413831
0.80000000000000004,1.8875,77.327858707322065,6.3994435526995405e-31,201.45199394666435
0.80000000000000004,1.925,61.929262995926038,1.3140656598563319e-37,232.2491853694564
0.80000000000000004,1.9624999999999999,43.543692853617529,1.3610228190409095e-45,269.02032565407342
0.80000000000000004,2,22.175712015185496,7.1428123218741849e-55,311.75628733093748
0.83749999999999991,0.5,-1963.5242417349364,0,4283.156194831181
0.83749999999999991,0.53749999999999998,-1789.1007057414863,0,3934.3091228442809
0.83749999999999991,0.57499999999999996,-1628.1207205760966,0,3612.3491525135014
0.83749999999999991,0.61250000000000004,-1479.2237447154239,0,3314.5552007921565
0.83749999999999991,0.65000000000000002,-1341.2075009284081,0,3038.5227132181244
0.83749999999999991,0.6875,-1213.0626602579669,0,2782.233031877242
0.83749999999999991,0.72499999999999998,-1093.8245166513198,0,2543.7567446639478
0.83749999999999991,0.76249999999999996,-982.75087500372354,0,2321.6094613687555
0.83749999999999991,0.80000000000000004,-879.13376109420926,0,2114.375233549727
0.83749999999999991,0.83749999999999991,-782.42372341449504,0,1920.9551581902986
0.83749999999999991,0.875,-692.12898719091015,0,1740.3656857431288
0.83749999999999991,0.91249999999999998,-607.84066490874204,0,1571.7890411787926
0.83749999999999991,0.94999999999999996,-529.23810895482234,2.3872040724649031e-294,1414.5839292709531
0.83749999999999991,0.98750000000000004,-456.05341313592589,1.4507717846010026e-262,1268.2145376331603
0.83749999999999991,1.0249999999999999,-388.00794262049067,5.1685826328458783e-233,1132.1235966022898
0.83749999999999991,1.0625,-324.96455435958012,1.2381324501747538e-205,1006.0368200804687
0.83749999999999991,1.1000000000000001,-266.6784621446987,2.5473893381688038e-180,889.46463565070587
0.83749999999999991,1.1375,-213.05690845944173,4.9390133877825614e-157,782.22152828019193
0.83749999999999991,1.1749999999999998,-163.93725304318264,1.0617823545209847e-135,683.98221744767375
0.83749999999999991,1.2124999999999999,-119.19533147727213,2.8655312529898411e-116,594.49837431585274
0.83749999999999991,1.25,-78.701703913899053,1.105004769306572e-98,513.51111918910658
0.83749999999999991,1.2875000000000001,-42.318886049609347,6.9858810578608702e-83,440.74548346052717
0.83749999999999991,1.325,-9.9753683333779577,7.7773645558540363e-69,376.05844802806439
0.83749999999999991,1.3624999999999998,18.503349044593307,1.8154415272180429e-56,319.10101327212186
0.83749999999999991,1.3999999999999999,43.235054311874705,9.9959802897629221e-46,269.63760273755906
0.83749999999999991,1.4375,64.308126042557049,1.4182218121014006e-36,227.49145927619438
0.83749999999999991,1.4750000000000001,81.894677403717097,6.1586620365932433e-29,192.31835655387428
0.83749999999999991,1.5125,96.082602760030781,8.9376648307490335e-23,163.94250584124691
0.83749999999999991,1.55,107.01220605360611,4.9875867674965808e-18,142.08329925409626
0.83749999999999991,1.5874999999999999,114.78376849335615,1.1831427515618537e-14,126.54017437459619
0.83749999999999991,1.625,119.47707161077639,1.2921495872483588e-12,117.15356813975568
0.83749999999999991,1.6624999999999999,121.21296505632026,7.3316502266965077e-12,113.68178124866795
0.83749999999999991,1.7,120.05371389714696,2.3000927877768334e-12,116.00028356701453
0.83749999999999991,1.7375,116.08230668660832,4.3349602475819146e-14,123.94309798809184
0.83749999999999991,1.7749999999999999,109.30720668136777,4.9499016803316464e-17,137.49329799857293
0.83749999999999991,1.8125,99.80613922440773,3.7011390693021262e-21,156.49543291249302
0.83749999999999991,1.8499999999999999,87.554582233025897,1.7682831470315835e-26,180.99854689525668
0.83749999999999991,1.8875,72.562995628245162,5.4549210630180496e-33,210.98172010481815
0.83749999999999991,1.925,54.765210733165389,1.0169713082091641e-40,246.5772898949777
0.83749999999999991,1.9624999999999999,34.141921683013294,1.1239010247016479e-49,287.82386799528189
0.83749999999999991,2,10.564954833786487,6.4771128613220197e-60,334.9778016937355
0.875,0.5,-1822.7709008966995,0,4001.6495131547072
0.875,0.53749999999999998,-1653.4916688515091,0,3663.0910490643264
0.875,0.57499999999999996,-1497.7273337029064,0,3351.5623787671211
0.875,0.61250000000000004,-1354.0822590219536,0,3064.2722294052155
0.875,0.65000000000000002,-1221.3499702907325,0,2798.8076519427732
0.875,0.6875,-1098.4189889454392,0,2552.9456892521871
0.875,0.72499999999999998,-984.38251616745572,0,2324.8727436962199
0.875,0.76249999999999996,-878.46963106332544,0,2113.0469734879593
0.875,0.80000000000000004,-779.9640558720622,0,1916.0358231054329
0.875,0.83749999999999991,-688.28660480306178,0,1732.680920967432
0.875,0.875,-602.94938853218503,0,1562.0064884256785
0.875,0.91249999999999998,-523.57477956315586,6.8776845178659966e-292,1403.2572704876202
0.875,0.94999999999999996,-449.81168424819271,7.4532813256302677e-260,1255.7310798576939
0.875,0.98750000000000004,-381.32866575034245,4.1128659208423511e-230,1118.7650428619934
0.875,1.0249999999999999,-317.93230604267251,1.402276789226821e-202,991.97232344665349
0.875,1.0625,-259.41066607366895,3.6513970136576733e-177,874.92904350864637
0.875,1.1000000000000001,-205.5907933571383,8.6324245973431349e-154,767.28929807558507
0.875,1.1375,-156.33028890917274,2.1364761599910794e-132,668.76828917965395
0.875,1.1749999999999998,-111.46856678232604,6.4997465092138894e-113,579.04484492596055
0.875,1.2124999999999999,-70.891715188522966,2.7239501762664211e-95,497.89114173835441
0.875,1.25,-34.45350655485359,1.8201706187005606e-79,425.01472447101565
0.875,1.2875000000000001,-2.0704794931358776,2.1080555936584546e-65,360.24867034758023
0.875,1.325,26.411286005832011,4.9357783759637584e-53,303.28513934964445
0.875,1.3624999999999998,51.127114779092821,2.6748763003000844e-42,253.85348180312283
0.875,1.3999999999999999,72.172425946916263,3.6911884053681994e-33,211.76285946747595
0.875,1.4375,89.708336139545153,1.5237553546809548e-25,176.69103908221817
0.875,1.4750000000000001,103.79070567099458,1.9898054884049601e-19,148.52630001931931
0.875,1.5125,114.59431139154614,9.7894202677758165e-15,126.91908857821619
0.875,1.55,122.22216595197476,2.0113706929861911e-11,111.66337945735896
0.875,1.5874999999999999,126.782603798189,1.9233800609785438e-09,102.54250376493049
0.875,1.625,128.36924180164047,9.400116568886161e-09,99.369227758027549
0.875,1.6624999999999999,127.07188291470754,2.5686056504501477e-09,101.9639455318934
0.875,1.7,122.99444720970021,4.3540118489041246e-11,110.11881694190807
0.875,1.7375,116.16176170493759,4.6934478349325384e-14,123.78418795143328
0.875,1.7749999999999999,106.66813034086557,3.5355768422892187e-18,142.77145067957733
0.875,1.8125,94.483707479925386,1.8064779585590006e-23,167.1402964014577
0.875,1.8499999999999999,79.669626282762479,6.6551668582102967e-30,196.76845879578352
0.875,1.8875,62.181232018356894,1.6906192986158513e-37,231.74524732459469
0.875,1.925,42.001491099360891,2.9113585521375561e-46,272.10472916258669
0.875,1.9624999999999999,19.051361839517085,3.1403727364192005e-56,318.0049876822743
0.875,2,-6.749133362779105,1.9587026080125832e-67,369.60597808686668
0.91249999999999998,0.5,-1689.9990153377025,0,3736.1057420367133
0.91249999999999998,0.53749999999999998,-1525.7039607465535,0,3407.5156328544158
0.91249999999999998,0.57499999999999996,-1374.9401709239764,0,3105.9880532092616
0.91249999999999998,0.61250000000000004,-1236.3284412035296,0,2828.7645937683674
0.91249999999999998,0.65000000000000002,-1108.647759518467,0,2573.4032303982422
0.91249999999999998,0.6875,-990.78996906803411,0,2337.6876494973767
0.91249999999999998,0.72499999999999998,-881.78322983672763,0,2119.6741710347637
0.91249999999999998,0.76249999999999996,-780.85163854422547,0,1917.8109884497594
0.91249999999999998,0.80000000000000004,-687.30415712742217,0,1730.7160256161528
0.91249999999999998,0.83749999999999991,-600.53018534149976,0,1557.168082044308
0.91249999999999998,0.875,-520.02246288242998,2.3999035220516254e-290,1396.1526371261684
0.91249999999999998,0.91249999999999998,-445.40348252639387,6.1207578320687718e-258,1246.9146764140962
0.91249999999999998,0.94999999999999996,-376.32156641953236,6.147522988983848e-228,1108.7508442003732
0.91249999999999998,0.98750000000000004,-312.436288713865,3.4176197748307165e-200,980.98028878903847
0.91249999999999998,1.0249999999999999,-253.57884816875873,1.245045983487532e-174,863.26540769882592
0.91249999999999998,1.0625,-199.53389316010743,3.6864735867034086e-151,755.17549768152332
0.91249999999999998,1.1000000000000001,-150.09185555127141,1.0939947406275727e-129,656.29142246385129
0.91249999999999998,1.1375,-105.09972867837149,3.7918195738729003e-110,566.30716871805146
0.91249999999999998,1.1749999999999998,-64.424966143974814,1.7525587502320408e-92,484.9576436492581
0.91249999999999998,1.2124999999999999,-27.97158420811374,1.1889818004523111e-76,412.05087977753595
0.91249999999999998,1.25,4.4548376247289241,1.4381072538048783e-62,347.19803611185063
0.91249999999999998,1.2875000000000001,32.918560920850069,3.3069622610958337e-50,290.27058951960834
0.91249999999999998,1.325,57.567590689136509,1.6763583091093012e-39,240.97252998303546
0.91249999999999998,1.3624999999999998,78.530567944249427,2.1304541769967681e-30,199.04657547280962
0.91249999999999998,1.3999999999999999,95.920748814336221,7.6020686782206074e-23,164.26621373263603
0.91249999999999998,1.4375,109.8721452879942,8.7085588719301435e-17,136.36342078532007
0.91249999999999998,1.4750000000000001,120.48673305716559,3.5465263257376304e-12,115.13424524697727
0.91249999999999998,1.5125,127.9101252535221,5.9393846992602355e-09,100.2874608542643
0.91249999999999998,1.55,132.25246959600696,4.566649104929973e-07,91.602772169294568
0.91249999999999998,1.5874999999999999,133.61170320992429,1.7778916917250454e-06,88.884304941459916
0.91249999999999998,1.625,132.08691518845092,3.8698869354416723e-07,91.933880984406656
0.91249999999999998,1.6624999999999999,127.77570111208206,5.1923241009036694e-09,100.55630913714435
0.91249999999999998,1.7,120.74458586015018,4.5897310502376572e-12,114.61853964100811
0.91249999999999998,1.7375,111.07022998255555,2.8858108625663649e-16,133.96725139619738
0.91249999999999998,1.7749999999999999,98.797218943163173,1.3494813690931874e-21,158.51327347498213
0.91249999999999998,1.8125,83.923189981270042,4.6822887365690787e-28,188.26133139876839
0.91249999999999998,1.8499999999999999,66.52500696589054,1.3017371897740217e-35,223.05769742952739
0.91249999999999998,1.8875,46.510921539994371,2.6455529103382365e-44,263.08586828131973
0.91249999999999998,1.925,23.89650086436211,3.9920717734075475e-54,308.31470963258425
0.91249999999999998,1.9624999999999999,-1.3925398170972301,4.1524797215979204e-65,358.89279099550293
0.91249999999999998,2,-29.468816745759028,2.6603291781998534e-77,415.04534485282653
0.94999999999999996,0.5,-1564.9176471978599,0,3485.943005757028
0.94999999999999996,0.53749999999999998,-1405.3905703966507,0,3166.88885215461
0.94999999999999996,0.57499999999999996,-1259.4984153239029,0,2875.1045420091141
0.94999999999999996,0.61250000000000004,-1125.7740858507323,0,2607.6558830627728
0.94999999999999996,0.65000000000000002,-1002.9775180783473,0,2362.0627475180031
0.94999999999999996,0.6875,-889.98736362165562,0,2136.0824386046197
0.94999999999999996,0.72499999999999998,-785.84978073205809,0,1927.8072728254247
0.94999999999999996,0.76249999999999996,-689.73233883193973,0,1735.5723890251879
0.94999999999999996,0.80000000000000004,-600.95331294790435,0,1558.0143372571172
0.94999999999999996,0.83749999999999991,-518.93276171187711,7.1358381050917073e-290,1393.9732347850627
0.94999999999999996,0.875,-443.13550399203837,5.9125627034054499e-257,1242.3787193453852
0.94999999999999996,0.91249999999999998,-373.13567942398288,1.4870079952500723e-226,1102.3790702092742
0.94999999999999996,0.94999999999999996,-308.61742152532048,1.5568138658698356e-198,973.34255441194944
0.94999999999999996,0.98750000000000004,-249.26612664644989,9.2934410980883425e-173,854.63996465420826
0.94999999999999996,1.0249999999999999,-194.85206920342682,3.9801682976479018e-149,745.81184976816212
0.94999999999999996,1.0625,-145.14402997022825,1.5410920547467167e-127,646.39577130176497
0.94999999999999996,1.1000000000000001,-99.981170507806837,6.3359134039168243e-108,556.07005237692215
0.94999999999999996,1.1375,-59.205230683247692,3.2402229454919669e-90,474.51817272780386
0.94999999999999996,1.1749999999999998,-22.68771325129552,2.3438575128208435e-74,401.48313786389951
0.94999999999999996,1.2124999999999999,9.7439270057156762,2.8497949288891102e-60,336.61985734987712
0.94999999999999996,1.25,38.188792230553844,6.4307498304309833e-48,279.73012690020079
0.94999999999999996,1.2875000000000001,62.752647088742251,2.9936997021365151e-37,230.60241718382397
0.94999999999999996,1.325,83.610507320602821,3.4250099471715044e-28,188.88669672010283
0.94999999999999996,1.3624999999999998,100.87868263835739,1.0817703908259131e-20,154.3503460845937
0.94999999999999996,1.3999999999999999,114.63685389618115,1.021487246018559e-14,126.83400356894619
0.94999999999999996,1.4375,125.04220442967943,3.3745764197115938e-10,106.0233025019496
0.94999999999999996,1.4750000000000001,132.21886827957408,4.4157530337825021e-07,91.669974802160311
0.94999999999999996,1.5125,136.27137644848517,2.5408949589460844e-05,83.564958464338133
0.94999999999999996,1.55,137.34702233432049,7.4496142374906921e-05,81.413666692667505
0.94999999999999996,1.5874999999999999,135.49724112357703,1.1716125410297365e-05,85.113229114154436
0.94999999999999996,1.625,130.87256776252647,1.1489837603506387e-07,94.362575836255516
0.94999999999999996,1.6624999999999999,123.5165241240974,7.3387945477653132e-11,109.07466311311366
0.94999999999999996,1.7,113.5617567917176,3.4859745212257996e-15,128.98419777787328
0.94999999999999996,1.7375,101.02746879406099,1.2553132028847707e-20,154.05277377318649
0.94999999999999996,1.7749999999999999,85.969775888952753,3.6247591740303685e-27,184.16815958340297
0.94999999999999996,1.8125,68.412177767413979,8.5923345445955857e-35,219.28335582648052
0.94999999999999996,1.8499999999999999,48.393066904377633,1.7374879352281506e-43,259.32157755255321
0.94999999999999996,1.8875,25.855257706534616,2.8305812712808848e-53,304.39719594823924
0.94999999999999996,1.925,0.78306974367799853,3.6573182009548551e-64,354.54157187395248
0.94999999999999996,1.9624999999999999,-26.897357264014204,3.4810161736738148e-76,409.90242588933688
0.94999999999999996,2,-57.279137387759704,2.2236507790889814e-89,470.66598613682788
0.98750000000000004,0.5,-1447.2424263358039,0,3250.5925640329165
0.98750000000000004,0.53749999999999998,-1292.3705841298629,0,2940.8488796210345
0.98750000000000004,0.57499999999999996,-1151.1369224355972,0,2658.3815562325026
0.98750000000000004,0.61250000000000004,-1022.1364842062493,0,2400.3806797738071
0.98750000000000004,0.65000000000000002,-904.03959064266303,0,2164.1868926466345
0.98750000000000004,0.6875,-795.7585585300634,0,1947.6248284214353
0.98750000000000004,0.72499999999999998,-696.31087776545201,0,1748.7294668922125
0.98750000000000004,0.76249999999999996,-604.90624856913519,0,1565.9202084995788
0.98750000000000004,0.80000000000000004,-520.78166069373935,1.1232550064748219e-290,1397.6710327487872
0.98750000000000004,0.83749999999999991,-443.34594186401694,4.7905320816139591e-257,1242.7995950893423
0.98750000000000004,0.875,-372.10690264980383,4.1601154172017927e-226,1100.3215166609161
0.98750000000000004,0.91249999999999998,-306.6412359288127,1.1232674931865543e-197,969.39018321893388
0.98750000000000004,0.94999999999999996,-246.56542673956909,1.3838073007926162e-171,849.23856484044666
0.98750000000000004,0.98750000000000004,-191.59987517594851,1.0287535725716186e-147,739.3074617132055
0.98750000000000004,1.0249999999999999,-141.52170457388968,5.7674589577614502e-126,639.15112050908783
0.98750000000000004,1.0625,-96.095745715878365,3.0848054527402078e-106,548.29920279306521
0.98750000000000004,1.1000000000000001,-55.145578212987573,1.8778442099482514e-88,466.39886778728362
0.98750000000000004,1.1375,-18.5009879128867,1.5424209603835716e-72,393.10968718708187
0.98750000000000004,1.1749999999999998,13.976026541776292,1.9624160388123966e-58,328.15565827775589
0.98750000000000004,1.2124999999999999,42.395358186014391,4.3166814116506778e-46,271.31699498927969
0.98750000000000004,1.25,66.925200544184122,1.9423396479477654e-35,222.25731027294023
0.98750000000000004,1.2875000000000001,87.685133663475099,2.0148817984875464e-26,180.73744403435828
0.98750000000000004,1.325,104.7981579650244,5.4493110261780785e-19,146.51139543125967
0.98750000000000004,1.3624999999999998,118.36943356485881,4.2684647759314264e-13,119.36884423159086
0.98750000000000004,1.3999999999999999,128.54633409068356,1.1221306971538754e-08,99.015043179941358
0.98750000000000004,1.4375,135.43359213230801,1.0993642397286348e-05,85.240527096692446
0.98750000000000004,1.4750000000000001,139.18153867126301,0.00046650264062951568,77.744634018782463
0.98750000000000004,1.5125,139.88696880060812,0.00094453600803776126,76.333773760092257
0.98750000000000004,1.55,137.69169821702798,0.00010515371442637646,80.724314927252536
0.98750000000000004,1.5874999999999999,132.66736025216386,6.9148436505955796e-07,90.772990856980755
0.98750000000000004,1.625,124.9342205577329,3.0291617746856497e-10,106.23927024584268
0.98750000000000004,1.6624999999999999,114.57049941336277,9.5590682586667427e-15,126.96671253458292
0.98750000000000004,1.7,101.6905974896824,2.4363811451160291e-20,152.72651638194367
0.98750000000000004,1.7375,86.291984908144116,5.0027955717648194e-27,183.52374154502024
0.98750000000000004,1.7749999999999999,68.464460376267937,9.0535150228335515e-35,219.1787906087726
0.98750000000000004,1.8125,48.202871348236329,1.4365505643979289e-43,259.70196866483582
0.98750000000000004,1.8499999999999999,25.548501987424999,2.082827545962658e-53,305.01070738645848
0.98750000000000004,1.8875,0.48707297423428031,2.7202760861304054e-64,355.13356541283991
0.98750000000000004,1.925,-27.073814399352869,2.9179085794752927e-76,410.25534016001421
0.98750000000000004,1.9624999999999999,-57.150128863526703,2.5298470958771585e-89,470.40796908836188
0.98750000000000004,2,-89.850203393308846,1.5908614096986307e-103,535.80811814792617
1.0249999999999999,0.5,-1336.7457209591398,0,3029.5991532795883
1.0249999999999999,0.53749999999999998,-1186.329019198567,0,2728.7657497584423
1.0249999999999999,0.57499999999999996,-1049.6445992239019,0,2455.396909809112
1.0249999999999999,0.61250000000000004,-925.15124305573102,0,2206.4101974727705
1.0249999999999999,0.65000000000000002,-811.65018746308488,0,1979.4080862874782
1.0249999999999999,0.6875,-707.94163681631892,0,1771.9909849939463
1.0249999999999999,0.72499999999999998,-613.04928197920492,0,1582.2062753197183
1.0249999999999999,0.76249999999999996,-526.14658363346882,5.2543855215633681e-293,1408.4008786282461
1.0249999999999999,0.80000000000000004,-446.53491169823906,1.9743845820759863e-258,1249.1775347577866
1.0249999999999999,0.83749999999999991,-373.56849956964481,9.6458810647260148e-227,1103.2447105005981
1.0249999999999999,0.875,-306.77156921124458,9.8600737976378601e-198,969.65084978379764
1.0249999999999999,0.91249999999999998,-245.66858331566448,3.3928899059690574e-171,847.44487799263743
1.0249999999999999,0.94999999999999996,-189.93768890823981,5.4223766380291537e-147,735.98308917778809
1.0249999999999999,0.98750000000000004,-139.29140058916232,5.3652903110530328e-125,634.69051253963312
1.0249999999999999,1.0249999999999999,-93.455834760289349,4.3224157858453383e-105,543.01938088188717
1.0249999999999999,1.0625,-52.212862858216027,3.5263194695350371e-87,460.53343707774053
1.0249999999999999,1.1000000000000001,-15.37238826535409,3.5231933807394401e-71,386.85248789201665
1.0249999999999999,1.1375,17.205002598065221,4.9558433260520483e-57,321.69770616517803
1.0249999999999999,1.1749999999999998,45.691811661877921,1.1662228640037468e-44,264.72408803755263
1.0249999999999999,1.2124999999999999,70.20945152563543,5.1839076216348123e-34,215.68880831003762
1.0249999999999999,1.25,90.87769298995174,4.906371989593312e-25,174.352325381405
1.0249999999999999,1.2875000000000001,107.83753603279131,1.1384834448798574e-17,140.43263929572586
1.0249999999999999,1.325,121.23178046767197,7.4709041937383393e-12,113.64415042596455
1.0249999999999999,1.3624999999999998,131.18367006879339,1.568281088221125e-07,93.740371223721667
1.0249999999999999,1.3999999999999999,137.80131326011912,0.00011733560759345577,80.505084841070229
1.0249999999999999,1.4375,141.23398254952431,0.0036326132035469781,73.639746262259834
1.0249999999999999,1.4750000000000001,141.56683785205215,0.0050672972191655027,72.974035657204169
1.0249999999999999,1.5125,138.96976946871001,0.00037747127694516937,78.16817242388845
1.0249999999999999,1.55,133.52263014908158,1.6263775156167849e-06,89.062451063145318
1.0249999999999999,1.5874999999999999,125.33567557056396,4.5255583059077557e-10,105.43636022018055
1.0249999999999999,1.625,114.51400435565579,9.0339996828305447e-15,127.0797026499969
1.0249999999999999,1.6624999999999999,101.16536122384345,1.4409138570940542e-20,153.77698891362158
1.0249999999999999,1.7,85.316900672341177,1.886857288476139e-27,185.47391001662612
1.0249999999999999,1.7375,67.086032086600625,2.2812528620605121e-35,221.93564718810723
1.0249999999999999,1.7749999999999999,46.471773485995584,2.5439857124610047e-44,263.16416438931731
1.0249999999999999,1.8125,23.549642573690733,2.8220174781001178e-54,309.00842621392701
1.0249999999999999,1.8499999999999999,-1.7220206854015601,2.9868663990628267e-65,359.55175273211159
1.0249999999999999,1.8875,-29.372478317910179,2.9293726696656178e-77,414.85266799712883
1.0249999999999999,1.925,-59.393591916853666,2.6839266876983667e-90,474.89489519501581
1.0249999999999999,1.9624999999999999,-91.869880698163115,2.1110457161188556e-104,539.8474727576347
1.0249999999999999,2,-126.91775619765167,1.2688161751446735e-119,609.94322375661181
1.0625,0.5,-1233.0700106918639,0,2822.247732745036
1.0625,0.53749999999999998,-1087.0171815714634,0,2530.1420745042356
1.0625,0.57499999999999996,-954.68602505796582,0,2265.4797614772401
1.0625,0.61250000000000004,-834.64271694690706,0,2025.3931452551226
1.0625,0.65000000000000002,-725.53932287480757,0,1807.1863571109236
1.0625,0.6875,-626.25074971124582,0,1608.6092107838001
1.0625,0.72499999999999998,-535.7710272805474,3.4727951562752449e-297,1427.6497659224033
1.0625,0.76249999999999996,-453.26962754049237,2.3473714788577569e-261,1262.6469664422932
1.0625,0.80000000000000004,-378.02216920668752,1.1223744069974078e-228,1112.1520497746835
1.0625,0.83749999999999991,-309.41235895199731,7.0307192026421505e-199,974.93242926530309
1.0625,0.875,-246.90057199169303,9.8974629323701235e-172,849.90885534469453
1.0625,0.91249999999999998,-190.10908872954252,4.568269153511641e-147,736.32588882039352
1.0625,0.94999999999999996,-138.62193266622177,1.0479473190962282e-124,633.35157669375201
1.0625,0.98750000000000004,-92.151973314767304,1.5921587633479234e-104,540.41165799084308
1.0625,1.0249999999999999,-50.473649411745697,2.0074856875014264e-86,457.05501018479987
1.0625,1.0625,-13.319922247237542,2.7435390578037917e-70,382.74755585578356
1.0625,1.1000000000000001,19.493024817934668,4.884194977617672e-56,317.12166172543914
1.0625,1.1375,48.083016883960511,1.2742914953831853e-43,259.94167759338745
1.0625,1.1749999999999998,72.642955258425559,5.9090068923978286e-33,210.82180084445736
1.0625,1.2124999999999999,93.279875865597703,5.4201990995561482e-24,169.54795963011307
1.0625,1.25,110.16800597478544,1.1706766491512258e-16,135.77169941173759
1.0625,1.2875000000000001,123.41108602052853,6.6044026513039785e-11,109.28553932025143
1.0625,1.325,133.14426492129252,1.1140365278893315e-06,89.819181518723425
1.0625,1.3624999999999998,139.5089046273059,0.00064718334845939671,77.089902106696698
1.0625,1.3999999999999999,142.61643316098099,0.014474708593124811,70.874845039346496
1.0625,1.4375,142.61586580288716,0.014466498579277771,70.875979755534161
1.0625,1.4750000000000001,139.58053106954682,0.00069523928346748966,76.946649222214845
1.0625,1.5125,133.69947523550843,1.9409940621860309e-06,88.708760890291586
1.0625,1.55,125.02685147688602,3.3231623956933891e-10,106.05400840753643
1.0625,1.5874999999999999,113.70476585554738,4.0219091467212977e-15,128.69817965021372
1.0625,1.625,99.831583018795698,3.7965183506436053e-21,156.44454532371708
1.0625,1.6624999999999999,83.484459174084535,3.0193942429874822e-28,189.13879301313941
1.0625,1.7,64.72832466718863,2.1589078450499457e-36,226.65106202693121
1.0625,1.7375,43.660484899766885,1.5296340687647433e-45,268.7867415617747
1.0625,1.7749999999999999,20.294621208298565,1.0887342408323613e-55,315.51846894471134
1.0625,1.8125,-5.3436948428377491,7.986246217604425e-67,366.79510104698397
1.0625,1.8499999999999999,-33.230369531025389,6.1846305266650002e-79,422.56845042335925
1.0625,1.8875,-63.433672551908273,4.7226517585965177e-92,482.97505646512502
1.0625,1.925,-95.913094389936873,3.7029874729870221e-106,547.93390014118222
1.0625,1.9624999999999999,-130.81075558632568,2.5863694032817878e-121,617.72922253395984
1.0625,2,-168.18158925047385,1.5231536287294557e-137,692.47088986225617
1.1000000000000001,0.5,-1135.9566742110815,0,2628.0210597834716
1.1000000000000001,0.53749999999999998,-994.10199295415043,0,2344.3116972696093
1.1000000000000001,0.57499999999999996,-866.04893207205521,0,2088.2055755054189
1.1000000000000001,0.61250000000000004,-750.2817580009081,0,1856.6712273631247
1.1000000000000001,0.65000000000000002,-645.45680415498566,0,1647.0213196712798
1.1000000000000001,0.6875,-550.47571353474723,1.4272993525092228e-303,1457.0591384308029
1.1000000000000001,0.72499999999999998,-464.2800617376829,3.8798149154385305e-266,1284.6678348366743
1.1000000000000001,0.76249999999999996,-386.03532401757025,3.7159412417880769e-232,1128.178359396449
1.1000000000000001,0.80000000000000004,-315.05306137353841,2.4961680346664433e-201,986.2138341083853
1.1000000000000001,0.83749999999999991,-250.66467083684699,2.2950731179551146e-173,857.43705303500246
1.1000000000000001,0.875,-192.35888762179752,4.8158886788313248e-148,740.82548660490352
1.1000000000000001,0.91249999999999998,-139.72712632447843,3.4702434546347978e-125,635.56196401026534
1.1000000000000001,0.94999999999999996,-92.378940148070285,1.2688664906298926e-104,540.86559165744904
1.1000000000000001,0.98750000000000004,-50.012226269037598,3.1845346767779567e-86,456.13216389938367
1.1000000000000001,1.0249999999999999,-12.3717802306995,7.0808271532822043e-70,380.85127182270747
1.1000000000000001,1.0625,20.772919303857265,1.7564836248654135e-55,314.56187275359395
1.1000000000000001,1.1000000000000001,49.59734315438061,5.7933841614413869e-43,256.91302505254725
1.1000000000000001,1.1375,74.305509121038554,3.1156772626719556e-32,207.49669311923137
1.1000000000000001,1.1749999999999998,94.994353546063095,3.0102560346345877e-23,166.11900426918228
1.1000000000000001,1.2124999999999999,111.84745730445709,6.277885650407813e-16,132.41279675239429
1.1000000000000001,1.25,125.00189030886381,3.2412390850799898e-10,106.10393074358088
1.1000000000000001,1.2875000000000001,134.56473701945083,4.6110796591623836e-06,86.978237322406827
